date,supply,demand
2005-04-01,4.795770442012762e-07,-0.5197667767403008
2005-05-01,1.9821772621305255e-07,-0.025298021489611737
2005-06-01,1.5510049338284454e-07,0.021816831780720008
2005-07-01,-2.2020090798317988e-08,0.2580024440574109
2005-08-01,6.230118120442046e-08,0.018337221213560097
2005-09-01,5.950273328780909e-07,-0.6045253269651729
2005-10-01,4.6000591361830435e-07,-0.44364324938669125
2005-11-01,-8.353404280956461e-08,0.3113159232343536
2005-12-01,6.914114761238515e-07,-0.8434301198615969
2006-01-01,-1.5182977535260156e-07,0.3293442216834182
2006-02-01,-7.469559864979383e-07,0.8223386453439826
2006-03-01,1.3495686730613569e-06,-1.6508880049282104
2006-04-01,1.73526984036764e-08,0.0754007905642561
2006-05-01,-2.9217233353682465e-07,0.36742457887056745
2006-06-01,3.449236375445556e-07,-0.4492095098038815
2006-07-01,-5.634849250421595e-07,0.6065771164327329
2006-08-01,1.273519809096111e-07,-0.2789504225561765
2006-09-01,-7.910928821277939e-07,0.9715284202871908
2006-10-01,-4.768540087107963e-07,0.46069712461914164
2006-11-01,3.248189545984189e-07,-0.38462163718139175
2006-12-01,3.4303488388747094e-07,-0.26705807784830327
2007-01-01,6.04337386321378e-07,-0.5748310863361135
2007-02-01,6.659990022995823e-07,-0.6345376561050695
2007-03-01,-5.191542165455601e-07,0.787355476420666
2007-04-01,-4.663948245965014e-08,0.038140711966368576
2007-05-01,2.8779715615444705e-08,-0.10380107429563036
2007-06-01,-1.2191256335460781e-06,1.4729140827814124
2007-07-01,4.031767393748827e-07,-0.5570233518401153
2007-08-01,-3.382149336672884e-08,0.2024350310484407
2007-09-01,2.248170804474976e-07,-0.054825886485232934
2007-10-01,1.3802756819198202e-07,0.05760815967647037
2007-11-01,8.26197130447257e-09,0.20360976554339305
2007-12-01,-4.5767619019516915e-07,0.7361151761936496
2008-01-01,-9.354111286458793e-07,1.3239248658035239
2008-02-01,-5.660166742844056e-07,0.6317629569116137
2008-03-01,-1.2733679687871204e-06,1.9805626296632657
2008-04-01,-5.012681293195407e-07,1.0137274746333498
2008-05-01,9.121884984529196e-07,-0.7121424433808475
2008-06-01,1.5969383182980044e-06,-1.1653011015103891
2008-07-01,1.1399870021005387e-06,-0.6087270544871386
2008-08-01,-8.095151433057264e-08,0.5872903386751157
2008-09-01,5.310268333004029e-07,-0.18399695250480952
2008-10-01,2.825479861401783e-07,0.03624770583503657
2008-11-01,-1.2117245115862345e-07,0.47904620001511355
2008-12-01,-1.4796351099393073e-07,0.6584357011090797
2009-01-01,-2.9669653435934253e-08,0.3430828947613407
2009-02-01,4.87350192962055e-07,-0.5588136804550143
2009-03-01,9.256575826664761e-07,-0.9183022091733812
2009-04-01,5.270790216434856e-07,-0.3029016259265154
2009-05-01,-2.9131526181970343e-07,0.5459076059408833
2009-06-01,-6.567844176516948e-07,0.7453348917932946
2009-07-01,-3.3098038749972e-07,0.39335020911179064
2009-08-01,1.402620954881948e-07,-0.026341555217767328
2009-09-01,1.8423406403558266e-07,-0.026544705176918145
2009-10-01,3.706027457744072e-07,-0.3629131006664876
2009-11-01,4.920512768969405e-08,0.11502652932392954
2009-12-01,5.786726354069162e-07,-0.5958744368398371
2010-01-01,1.6787748224837273e-07,-0.19164925392881607
2010-02-01,-5.811563888989196e-07,0.8068550306787137
2010-03-01,4.0640081177396573e-07,-0.48832447294122716
2010-04-01,5.329270957641011e-07,-0.5676225868008755
2010-05-01,2.0771905991816956e-07,-0.20050734333182949
2010-06-01,5.744852111883705e-07,-0.6272120596089498
2010-07-01,-3.8544540267347023e-07,0.4904219368068692
2010-08-01,-8.596612946166599e-07,0.9567748004444524
2010-09-01,-7.878302698082492e-07,0.8067290264956711
2010-10-01,8.573090852912749e-07,-1.1210272757168567
2010-11-01,4.926503355324917e-07,-0.42297259001756243
2010-12-01,-1.4839592196718103e-08,0.15907675920951267
2011-01-01,5.813350886084691e-07,-0.6783141798684734
2011-02-01,3.168353399929943e-07,-0.39269567276041056
2011-03-01,-5.927687025925956e-07,0.7084774267164438
2011-04-01,-7.338762729901476e-07,0.7998114617440839
2011-05-01,-2.5201896833819703e-07,0.27071717382923033
2011-06-01,6.393119303260107e-08,-0.017925169688921848
2011-07-01,1.0258400743478418e-06,-1.157099420907629
2011-08-01,7.780841451279642e-07,-0.7349718613961189
2011-09-01,1.1651693792525141e-06,-1.3056393694214912
2011-10-01,-4.533775772664717e-07,0.6627597187426044
2011-11-01,-1.3346508502107775e-07,0.020725303321945627
2011-12-01,2.1202168773135683e-07,-0.3861467400765235
2012-01-01,1.5973086381417362e-07,-0.27835082445385584
2012-02-01,1.7170899466554399e-07,-0.2814625406023464
2012-03-01,3.9158086147700784e-07,-0.6120078581604368
2012-04-01,3.7198263520225834e-07,-0.5817325251937229
2012-05-01,1.9598243690661876e-07,-0.3885296766740268
2012-06-01,4.1708918900787246e-08,-0.2508523241010937
2012-07-01,-7.72373883495384e-07,0.7224992353214048
2012-08-01,2.165973933107582e-07,-0.5833753229747886
2012-09-01,8.400135418442308e-08,-0.28167767144166345
2012-10-01,5.92916327159747e-08,-0.23592451275501947
2012-11-01,2.813889454965205e-07,-0.4719812941933698
2012-12-01,4.968337161194694e-08,-0.2155680601614558
2013-01-01,8.933112102869198e-08,-0.2860481653947076
2013-02-01,2.4580223915670153e-07,-0.47894295459088665
2013-03-01,1.5712387320793676e-07,-0.35433361730433266
2013-04-01,7.288296832818224e-09,-0.18182841971733676
2013-05-01,-1.1306399388342335e-07,-0.05103240762477833
2013-06-01,3.1018336538173985e-08,-0.24740201153113892
2013-07-01,1.2276246797803157e-07,-0.3299418713455194
2013-08-01,3.447988211128555e-07,-0.5769835209632295
2013-09-01,7.085112023178791e-08,-0.21946146371048228
2013-10-01,-1.273068113763731e-07,-0.016662936312967194
2013-11-01,5.577138095790638e-08,-0.2622614434519339
2013-12-01,1.7628130289505924e-08,-0.1915970322296033
2014-01-01,1.8389481353497767e-07,-0.384986199766109
2014-02-01,-2.1856437907123176e-07,0.14830802572761304
2014-03-01,-8.124158256709154e-07,0.8571447879139229
2014-04-01,-9.827519454536094e-07,1.0468063396909177
2014-05-01,-9.199494611816468e-07,1.0027713316132716
2014-06-01,7.882290570151676e-07,-0.9466326654979791
2014-07-01,3.402404085308988e-07,-0.22629136225004784
2014-08-01,-3.8997310848267796e-07,0.6975456993911142
2014-09-01,-8.302018150628983e-07,1.2580636729853518
2014-10-01,-8.051275949182885e-08,0.2331656395820558
2014-11-01,-2.0885886332677288e-07,0.49987038149945057
2014-12-01,-7.878677158420782e-07,1.263020948781194
2015-01-01,-6.960005182505887e-07,1.2146831316522524
2015-02-01,-1.7628092901618766e-06,2.6191560279902597
2015-03-01,-3.934858235751315e-06,5.1931496498168945
2015-04-01,-4.020024166330808e-06,5.675571871479419
2015-05-01,5.882554338318212e-06,-6.621150663057942
2015-06-01,6.969692575005997e-07,1.0933997816829077
2015-07-01,1.6719292779178147e-06,-0.36107538397162414
2015-08-01,1.554226526957681e-06,-0.47967152241792027
2015-09-01,-5.310428648249899e-07,1.59501691493637
2015-10-01,2.293036035223706e-06,-2.044270299520629
2015-11-01,-1.7600151450105713e-06,3.238045229081191
2015-12-01,1.2718725527345377e-06,-1.04746591084095
2016-01-01,5.300577247921234e-07,0.15078173517851762
2016-02-01,2.622451662075521e-06,-2.5103685025760107
2016-03-01,3.5808638360997114e-06,-3.873184221419455
2016-04-01,1.9675808043597843e-06,-1.8915801883497243
2016-05-01,-2.4885115166769058e-06,3.2045416479680244
2016-06-01,-1.2088018467386668e-06,0.8722264423747457
2016-07-01,-1.569822047794315e-06,1.3583060757727168
2016-08-01,-8.005257943093389e-07,0.4957121037603118
2016-09-01,3.518683536259913e-07,-0.5150228238327287
2016-10-01,-2.3321696273009037e-06,2.9838667938016266
2016-11-01,1.4698834000766493e-06,-1.9320458844884079
2016-12-01,2.9019963763673625e-08,0.14646452159015125
2017-01-01,6.292951675654e-08,0.1459822245352062
2017-02-01,-3.6827065408153104e-07,0.6752947582325856
2017-03-01,3.512482024436531e-08,0.02227835575188028
2017-04-01,1.7986184779638896e-06,-2.1246104488832898
2017-05-01,-1.290174217210398e-06,1.9956822370314986
2017-06-01,-5.565909670705725e-07,0.7665093400943295
2017-07-01,4.5598724703745094e-07,-0.5849266806239478
2017-08-01,-1.412474899582264e-07,0.26776248320726775
2017-09-01,3.5530125483138995e-08,0.102887401338318
2017-10-01,1.12282353502141e-06,-1.2294808036523701
2017-11-01,-1.36152064488614e-08,0.1316227056908333
2017-12-01,-3.5158596408875196e-07,0.535191590722753
2018-01-01,-2.0407249810548867e-07,0.27757127498077283
2018-02-01,5.0672073678257654e-08,-0.09108664776498665
2018-03-01,3.418599337721728e-07,-0.33516178183089823
2018-04-01,-3.344831831961047e-08,0.28039861411759565
2018-05-01,7.797561803594075e-07,-0.8474858157300128
2018-06-01,5.326699992276868e-07,-0.5304030440026534
2018-07-01,-3.53660018633593e-08,0.09633337822316279
2018-08-01,-3.5833459674370854e-07,0.412607307456011
2018-09-01,5.5406224191543814e-08,-0.09048060295156769
2018-10-01,-3.203575320403939e-07,0.4083052656931173
2018-11-01,-1.2460627555384995e-07,0.1377680247143743
2018-12-01,2.5458975957279336e-07,-0.40334679320316497
2019-01-01,2.725434730222603e-07,-0.2941267522013556
2019-02-01,1.8903037613550558e-07,-0.13845068899907795
2019-03-01,9.424621067292149e-08,-0.05679928957448754
2019-04-01,-6.547821473922025e-08,0.16267655828420766
2019-05-01,-3.65460138383903e-07,0.3587213755384302
2019-06-01,4.939366654148252e-07,-0.6742260375981615
2019-07-01,-2.017429937606724e-07,0.22820324293115948
2019-08-01,3.119670964736592e-07,-0.3066811209078804
2019-09-01,6.705344964921795e-07,-0.7951981261570258
2019-10-01,1.8478393223670533e-07,-0.2220184726902866
2019-11-01,4.633868808834923e-07,-0.5591092684530656
2019-12-01,1.7684501008646637e-07,-0.2543138205511133
2020-01-01,7.067475933513599e-08,-0.20888087014659498
2020-02-01,1.7661346769811436e-07,-0.33385580981971236
2020-03-01,-2.3356855452386096e-07,0.11655420816861592
2020-04-01,7.064577060966932e-08,-0.25084947167075927
2020-05-01,1.6025372387192148e-07,-0.36620677101229404
2020-06-01,-4.3931896215794844e-07,0.418479804288351
2020-07-01,2.6329093888167796e-07,-0.49734454852990034
2020-08-01,4.244518585293931e-08,-0.16112244951246316
2020-09-01,1.829920019239917e-07,-0.36124565275576803
2020-10-01,-6.309007980206701e-08,0.003612617752657987
2020-11-01,-4.7443871731541364e-07,0.4398551374532969
2020-12-01,-1.2033742113057756e-07,0.03515156264730539
2021-01-01,-1.5314533593030974e-07,0.1115972086734769
2021-02-01,-2.741266521128441e-07,0.2629457455796366
2021-03-01,9.953483367640634e-08,-0.11552810364374776
2021-04-01,5.558154796184448e-07,-0.5958696820664566
2021-05-01,-3.843070752040251e-07,0.5800050071563645
2021-06-01,4.245361607670737e-07,-0.5466649452221793
2021-07-01,-2.8342818648332036e-07,0.3652131802279409
2021-08-01,3.0773137732979994e-07,-0.3203259411029804
2021-09-01,-1.4810776332355764e-07,0.38055426753592614
2021-10-01,3.7648558747371825e-07,-0.37833621000287276
2021-11-01,3.905054148414946e-07,-0.37141359737940205
2021-12-01,7.61266315368561e-08,-0.011055769927454254
2022-01-01,-1.3930506654478816e-08,0.055497832715082386
2022-02-01,-3.066560719885881e-07,0.38147548315480534
2022-03-01,-1.3228810073101433e-06,1.6712347337782003
2022-04-01,-5.144881118403595e-07,0.5698171832279969
2022-05-01,1.1774767274344676e-07,0.0295976614015972
2022-06-01,-1.1740981988796362e-06,1.6320593318149073
2022-07-01,7.573423252194581e-07,-0.8179048512380053
2022-08-01,-3.7324325739686266e-07,0.791856457270507
2022-09-01,7.772183682062605e-08,0.14150625437906547
2022-10-01,-4.4924727701278093e-07,1.0210169154235724
2022-11-01,8.959718461733396e-07,-0.5269522453883239
2022-12-01,1.5012530568724328e-07,0.3878286352600602
2023-01-01,3.9099482760036273e-07,-0.10129175407745648
2023-02-01,5.875848459617428e-07,-0.21563957977626613
2023-03-01,1.5218876003453848e-06,-1.4732914792901237
2023-04-01,8.319489932355638e-07,-0.49131887204164804
2023-05-01,2.509025158461469e-07,-0.012620128439704397
2023-06-01,4.7637571098079415e-07,-0.45128079917425074
2023-07-01,-2.287404413489618e-07,0.33962074721554275
2023-08-01,7.93615432416646e-07,-0.9570820111070185
2023-09-01,-1.5326470261259796e-07,0.2162751375639548
2023-10-01,2.7667417809789776e-07,-0.46790327130338294
2023-11-01,-4.587312823458787e-07,0.49621602589816877
2023-12-01,-2.460836511074464e-07,0.09300097930937694
2024-01-01,1.3718051674945698e-07,-0.3485806285477075
2024-02-01,4.09750765661352e-08,-0.16626871189919554
2024-03-01,4.621173368634993e-07,-0.6447246826954964
2024-04-01,-2.1301164578371283e-07,0.20361420776225422
2024-05-01,-6.448832755464035e-08,-0.10522881674167146
2024-06-01,-6.580247355462609e-07,0.677615080913975
2024-07-01,6.639896509910487e-08,-0.27712823125102987
2024-08-01,-7.737294266407219e-07,0.9290207506071837
2024-09-01,2.0888425122992833e-07,-0.2698397305032163
2024-10-01,3.89225012294203e-08,0.07942008101282227
2024-11-01,-2.580700167724882e-07,0.4607373810790975
2024-12-01,3.0827739525442994e-07,-0.25114045456351125
2025-01-01,-1.0071400551620253e-07,0.19640973758131786
2025-02-01,6.777950896048304e-08,-0.02277545970183557
2025-03-01,-2.1004678549120355e-07,0.4443297529168747
2025-04-01,1.1776038156851058e-07,-0.05403702609564757
2025-05-01,-1.589499347632247e-07,0.3074682870086354
2025-06-01,1.0615074934381897e-06,-1.2388821122949132
2025-07-01,-1.6297112636888517e-07,0.4829637055526737
2025-08-01,4.470898916985324e-07,-0.4215063233162099
2025-09-01,5.164714583760851e-07,-0.49991169083394715
2025-10-01,1.724599491801178e-09,0.015511742909803842
2025-11-01,5.765367821858609e-07,-0.6304196919106836
2025-12-01,2.5173920662160924e-07,-0.17221799738048285
