date,supply,demand
2014-12-01,9.537870857657607e-07,-2.117433274593234
2015-01-01,5.042908627965984e-07,-1.0690415972739102
2015-02-01,-1.9899037499194932e-07,1.2170182176916653
2015-03-01,1.4968085471764896e-07,0.6624602740869517
2015-04-01,2.8533999703708535e-07,0.3585619999463129
2015-05-01,2.1869564693182856e-08,1.0564714222345195
2015-06-01,7.209034178922197e-07,-0.924969478052684
2015-07-01,5.773800446247851e-07,-0.6231110833859538
2015-08-01,5.668417590207852e-07,-0.6582270482751899
2015-09-01,7.367583297251744e-07,-1.2183360862388475
2015-10-01,4.574224667192986e-08,0.6781015672698925
2015-11-01,5.555252356929841e-07,-0.5637940337522733
2015-12-01,2.0850413616329659e-07,0.41660079063557626
2016-01-01,4.0148703842214924e-07,-0.11316171726602083
2016-02-01,9.004128819674545e-07,-1.6258254954321383
2016-03-01,2.4667818748423124e-07,-0.007064881186144896
2016-04-01,4.362429164786054e-07,-0.44610116777519954
2016-05-01,2.745787931584678e-07,0.11933401830950162
2016-06-01,1.5414107224626977e-07,0.5540631358083762
2016-07-01,4.532229511086935e-07,-0.24673206341523451
2016-08-01,3.623326624040905e-07,-0.008755545624148034
2016-09-01,4.3248384972034504e-07,-0.2706392167575622
2016-10-01,2.6021013585123385e-07,0.2907711231774452
2016-11-01,6.252988843684284e-07,-0.6908408711747064
2016-12-01,-4.768900266842651e-09,1.119015418612701
2017-01-01,-1.3121310236801194e-07,1.6200383695394385
2017-02-01,6.549900721423833e-07,-0.2665745647124533
2017-03-01,1.0457825858417644e-06,-1.860166175730969
2017-04-01,6.278246044853875e-08,0.9311998571739292
2017-05-01,1.3217617707753731e-06,-2.491881671764417
2017-06-01,4.840834709536275e-07,-0.6637187707693931
2017-07-01,3.163304966644724e-09,0.8017995860227958
2017-08-01,2.1663952560949133e-07,0.40492780616209095
2017-09-01,3.3636099460227434e-07,0.30658293407959575
2017-10-01,4.966076797606514e-07,-0.45939164741371574
2017-11-01,2.6174934188784576e-07,0.3954749398407296
2017-12-01,7.143449994439528e-07,-0.9715050733541087
2018-01-01,4.866437448590414e-07,-0.5238124406642999
2018-02-01,4.060649621647018e-07,-0.25181400202934995
2018-03-01,2.2343285404524608e-07,0.3433237795480498
2018-04-01,5.280021431245554e-07,-0.5196918027024569
2018-05-01,-4.287047708166336e-07,2.3651565510893144
2018-06-01,5.793391098632585e-07,-0.10233459063029478
2018-07-01,4.786206274690514e-07,0.027888039391850344
2018-08-01,7.279944489224914e-07,-0.7866955111818327
2018-09-01,4.168811497614876e-07,-0.28129831707762754
2018-10-01,2.693441158349057e-07,0.2940125661194905
2018-11-01,8.290854307504572e-07,-1.241500384004854
2018-12-01,7.329653976174653e-07,-1.002653974689056
2019-01-01,3.348787766652074e-07,-0.16434083691110346
2019-02-01,6.823705507391755e-08,0.6471572508002187
2019-03-01,3.5575158250057023e-07,0.34432517195182155
2019-04-01,1.1001857365930841e-07,0.8085091160842207
2019-05-01,9.703660784087915e-07,-1.8583710983042845
2019-06-01,3.3381122752570846e-07,0.07279834108006826
2019-07-01,6.705227326084439e-07,-1.0597742491077986
2019-08-01,1.7078077205783178e-07,0.3574887739013863
2019-09-01,4.252497036035428e-07,-0.41121472686529176
2019-10-01,4.115412139346742e-07,-0.28528618133806843
2019-11-01,-2.1045036554047526e-08,0.9235237055837132
2019-12-01,1.0204412550686735e-07,0.9502896208977609
2020-01-01,5.398663915982188e-07,-0.16853794388414434
2020-02-01,7.356609168977478e-07,-1.1085628441774338
2020-03-01,8.295380190330883e-07,-1.6919982962934292
2020-04-01,8.055861260186762e-07,-1.741188506853178
2020-05-01,2.82590751319412e-07,-0.3532324139137211
2020-06-01,-1.3934777963885907e-07,1.1131311987474992
2020-07-01,1.530480056129201e-08,1.0339160958737053
2020-08-01,1.1648422861133471e-06,-2.506212388144289
2020-09-01,3.261136054793536e-08,0.405357609042769
2020-10-01,3.0583460751218893e-07,-0.1698750680337883
2020-11-01,4.2711435683152043e-07,-0.27438639205491616
2020-12-01,2.3686794259696418e-07,0.19996061409561153
2021-01-01,-4.155965939161364e-07,2.2975641264632465
2021-02-01,8.309941583512685e-07,-0.8580727054949645
2021-03-01,1.490244023155753e-07,0.845994046407185
2021-04-01,2.5295885599520536e-07,0.5622256233276963
2021-05-01,4.6384473249748894e-07,0.1481239435914979
2021-06-01,7.515696455508762e-07,-0.8613166250111502
2021-07-01,5.049653213184482e-07,-0.13066498183790837
2021-08-01,-3.668955165412683e-07,2.4987083555992435
2021-09-01,6.762566069405335e-07,-0.033344527605137286
2021-10-01,-1.7347434449849486e-07,2.229766198414796
2021-11-01,1.2982004741342703e-07,1.9956723348428125
2021-12-01,8.928600515212151e-07,-1.1692641159945578
2022-01-01,1.743118721130097e-07,1.111349550586208
2022-02-01,9.897029759836627e-08,1.651264341935697
2022-03-01,-2.419250563151336e-07,4.093758203558228
2022-04-01,1.4791994363275542e-06,-0.7352190167049113
2022-05-01,1.1622894968336106e-07,1.5332368073957243
2022-06-01,5.529853609164169e-07,1.8041196275200428
2022-07-01,9.446364412861102e-07,-0.20488357770363774
2022-08-01,1.0063816805677283e-06,0.520360991744765
2022-09-01,-3.8676276113206637e-07,2.698317295511999
2022-10-01,8.905743034330937e-07,0.6123914555566877
2022-11-01,2.269042486183685e-06,-3.1062651673168404
2022-12-01,5.579895245271255e-07,-1.0545345468498588
2023-01-01,6.620699920629978e-07,-1.4953104483057018
2023-02-01,-2.2978494827846228e-07,1.0247659237211728
2023-03-01,1.5525346630640563e-06,-3.375615930624967
2023-04-01,-6.045429930923716e-07,2.251294527483182
2023-05-01,5.478565272267908e-07,-0.5326201557718151
2023-06-01,4.900600108459906e-07,-0.9472802281143822
2023-07-01,-5.05330844603981e-07,1.9909449377049375
2023-08-01,-1.5885692785035226e-08,1.0008723870643041
2023-09-01,9.376188840552668e-07,-1.9350974104730008
2023-10-01,1.0139333377075832e-06,-2.215268628260315
2023-11-01,-1.1445765820003306e-07,0.35751241382378013
2023-12-01,-6.122860650476592e-07,2.748184978595186
2024-01-01,2.5237670307059924e-07,0.8327703006492977
2024-02-01,1.3802812692992e-07,0.5603995269566596
2024-03-01,3.712898971981721e-07,0.1770045578898979
2024-04-01,6.363691263035155e-07,-0.5096989866896147
2024-05-01,1.3064552388245106e-07,0.6854904066040144
2024-06-01,4.869093567773076e-07,-0.17617132414800363
2024-07-01,3.881644943915251e-07,0.15548246430322946
2024-08-01,7.138950292613015e-07,-1.302025318757333
2024-09-01,4.1364798259408767e-07,-0.7813371691720513
2024-10-01,-8.556673758313218e-08,1.0961236855041478
2024-11-01,1.0504504285010981e-07,0.8993061681196578
2024-12-01,3.100834647370984e-07,0.5244215362279517
2025-01-01,2.935440391090575e-07,0.4268437787705004
2025-02-01,7.611988414837414e-07,-0.7648674801199421
2025-03-01,6.780312254468124e-07,-0.6147019080289267
2025-04-01,1.948814367287864e-07,0.1559788926986244
2025-05-01,7.12796592157068e-07,-0.9047894387128507
2025-06-01,1.502472576014613e-07,0.8799316599170083
2025-07-01,4.3121300007366845e-07,0.2508965622011216
2025-08-01,3.919492557137804e-07,0.09532939829210096
2025-09-01,3.2179671420802915e-07,0.28023324802436556
2025-10-01,6.429529958253478e-07,-0.6585854796087763
2025-11-01,7.555438309827097e-08,0.5620323906311552
2025-12-01,5.57812803556117e-07,-0.4905977367974215
