date,UA_actual,UA_counterfactual_factor,EA_mean,EA_factor_F1
2005-11-01,11.987035402363787,7.515402618832158,2.2363636363636363,-0.002771256811706815
2005-12-01,10.346600313461952,7.5095233341663175,2.2545454545454544,0.013306367258654719
2006-01-01,9.804089987437049,7.4377953677082065,2.3454545454545452,0.20945527747309006
2006-02-01,10.673825353674204,7.412825245896781,2.4,0.277739134148342
2006-03-01,8.604137674816116,7.464622973681533,2.327272727272727,0.13609190283450542
2006-04-01,7.417796548278877,7.305962715436123,2.5818181818181816,0.5699678132487888
2006-05-01,7.311019414533093,7.255988169492324,2.6545454545454548,0.7066293304976026
2006-06-01,6.777664447263976,7.317547368456717,2.5545454545454542,0.5382881605636839
2006-07-01,7.416414184735176,7.3334344751835765,2.5454545454545454,0.4948429212126732
2006-08-01,7.416414184735176,7.400107906173897,2.4363636363636365,0.3125162573632758
2006-09-01,9.128229550228962,7.682893243117388,1.9727272727272727,-0.4607948847904759
2006-10-01,10.966861762670854,7.785594403607173,1.8090909090909093,-0.7416437879807486
2006-11-01,11.624768057706468,7.65050962767222,2.018181818181818,-0.37223792169739034
2006-12-01,11.624768057706468,7.6022286970018715,2.109090909090909,-0.2402078028641958
2007-01-01,10.852659978255886,7.66861442799253,1.9909090909090912,-0.4217477158242403
2007-02-01,9.545948858669416,7.683148974514665,1.9727272727272727,-0.4614942136207807
2007-03-01,10.095326736596522,7.60707936613592,2.0999999999999996,-0.25347255176809996
2007-04-01,10.537476643169196,7.607256678810574,2.090909090909091,-0.25395743499591233
2007-05-01,10.647464182117638,7.679872843197618,1.9727272727272724,-0.45253523124208256
2007-06-01,12.968739654469807,7.664566076366213,1.9909090909090907,-0.41067700242083144
2007-07-01,13.528545103699097,7.699670582314055,1.9272727272727272,-0.5066745738744531
2007-08-01,14.20971637432129,7.804839807502568,1.7454545454545454,-0.7942727022958211
2007-09-01,14.43365699466308,7.593456408093963,2.090909090909091,-0.21621890433077293
2007-10-01,14.76825833090476,7.334072043760936,2.5090909090909093,0.4930994118423191
2007-11-01,15.219214159316996,7.050610282960987,2.9818181818181815,1.2682603178864897
2007-12-01,16.589512048228606,7.039567519459852,2.9909090909090907,1.2984581073047672
2008-01-01,19.373739201619088,6.875965764071086,3.2272727272727266,1.7458471469398966
2008-02-01,21.865636342010752,6.831589731330862,3.3272727272727267,1.8671988440735177
2008-03-01,26.24404243813092,6.646916770344683,3.6181818181818177,2.372209676419732
2008-04-01,30.157607753712966,6.835753598294859,3.309090909090909,1.8558122398297872
2008-05-01,31.06327699255589,6.5326063348842505,3.809090909090909,2.684805564033466
2008-06-01,29.26788963649347,6.353414891035217,4.1,3.174826516338947
2008-07-01,26.84571024488265,6.351486961613199,4.109090909090909,3.18009867549489
2008-08-01,25.963086018526617,6.4358681246044425,3.972727272727273,2.949348049474772
2008-09-01,24.60731894787709,6.491199103667501,3.8818181818181814,2.798038709753635
2008-10-01,23.1541723712255,6.811380972842014,3.3454545454545452,1.9224621695253707
2008-11-01,22.31065064265543,7.419603641411024,2.354545454545455,0.2592027813312343
2008-12-01,22.31065064265545,7.757313871262118,1.7909090909090908,-0.664307208210205
2009-01-01,22.31065064265547,8.040642964768109,1.3454545454545455,-1.4391053192886725
2009-02-01,20.88150964196227,8.052535805388954,1.290909090909091,-1.4716277487164597
2009-03-01,18.086561442148085,8.465456849079208,0.6181818181818182,-2.6008109212486286
2009-04-01,15.566770606331184,8.469866984248428,0.6090909090909091,-2.6128709760648485
2009-05-01,14.654101144484557,8.83131594680573,0.009090909090909078,-3.6012974379408793
2009-06-01,14.995333588366954,8.971461234398697,-0.22727272727272735,-3.9845418932134677
2009-07-01,15.457626386712132,9.22146661629973,-0.6545454545454544,-4.668212233097836
2009-08-01,15.342053187125826,8.964059281052062,-0.24545454545454543,-3.9643003451242893
2009-09-01,14.999791901704086,9.10621747319764,-0.4818181818181818,-4.353049334456
2009-10-01,14.0951721030673,9.027679936725956,-0.33636363636363636,-4.13827882093749
2009-11-01,13.6455359568483,8.641745526010803,0.29090909090909084,-3.0828939018594204
2009-12-01,12.309839158139036,8.387850809573282,0.6909090909090909,-2.3885877002817297
2010-01-01,11.109248068984968,8.372353075991384,0.7090909090909091,-2.346207249489808
2010-02-01,11.547117026892328,8.409213872126605,0.6636363636363636,-2.4470076115882122
2010-03-01,10.997081933071362,7.993577975457579,1.3636363636363635,-1.310400341044156
2010-04-01,9.676997707901048,7.928801506611844,1.481818181818182,-1.1332611525373892
2010-05-01,8.476552956869332,7.869958078227508,1.6,-0.9723465899084696
2010-06-01,6.867108550981049,7.93943192292387,1.4909090909090907,-1.1623313280587797
2010-07-01,6.760134468347445,7.777776499234827,1.781818181818182,-0.7202647708620649
2010-08-01,8.257771625218036,7.830240160605987,1.7090909090909092,-0.863733079137916
2010-09-01,10.51314186741008,7.6883365453387835,1.9454545454545453,-0.47568026146315834
2010-10-01,10.07503228617157,7.5707935724270925,2.118181818181818,-0.15424460423651895
2010-11-01,9.204013237418462,7.628321193952221,2.0090909090909093,-0.3115609318361922
2010-12-01,9.095783293674751,7.399550758308794,2.4,0.3140398464452565
2011-01-01,8.238449043822648,7.26567135445564,2.618181818181818,0.6801494751253114
2011-02-01,7.176246403549635,7.172875045036013,2.7636363636363632,0.9339123498223294
2011-03-01,7.707347723686153,7.076655847629423,2.909090909090909,1.197035530988106
2011-04-01,9.435850796483503,7.02876297584887,2.9818181818181815,1.3280044552539483
2011-05-01,10.977200807701548,7.096710100004362,2.854545454545455,1.1421947214301391
2011-06-01,11.86858394671926,7.122989274314599,2.8090909090909095,1.0703311003514833
2011-07-01,10.635563482376664,7.139301198249581,2.781818181818182,1.0257241463091427
2011-08-01,8.886384613090105,7.216058994352623,2.627272727272727,0.8158205508284845
2011-09-01,5.923489793686221,6.990974695291991,3.027272727272727,1.4313411371106382
2011-10-01,5.396507257399219,6.980686862082868,3.0454545454545454,1.4594744771742503
2011-11-01,5.186344730465242,6.9768693286057,3.0454545454545454,1.4699139900759703
2011-12-01,4.560235535641022,7.175666724525462,2.709090909090909,0.9262781603065389
2012-01-01,3.732035650210208,7.2123181154205565,2.645454545454545,0.8260504424872364
2012-02-01,3.012388227463436,7.212117796636744,2.645454545454545,0.8265982387385514
2012-03-01,1.8948968364357557,7.240461465260957,2.6,0.749089005079109
2012-04-01,0.5872624249119163,7.302506116948561,2.4999999999999996,0.5794203052106245
2012-05-01,-0.5104160340901331,7.391594735103902,2.3363636363636364,0.33579656642966954
2012-06-01,-1.2040685119400818,7.432340884421452,2.272727272727273,0.2243712301385643
2012-07-01,-0.1029993666830986,7.412270522866557,2.309090909090909,0.27925609222233005
2012-08-01,-0.0027011732761317,7.250670636005504,2.581818181818182,0.7211707771602177
2012-09-01,-0.0027011732761095,7.248063068248943,2.5727272727272728,0.7283014905906423
2012-10-01,-0.0027011732761095,7.283757180380903,2.5363636363636366,0.6306915688058845
2012-11-01,-0.2024959761267153,7.476622991868877,2.2181818181818183,0.1032763832229816
2012-12-01,-0.2024959761267264,7.439639091290872,2.2818181818181817,0.20441338949920304
2013-01-01,-0.2024959761267153,7.694112011612584,1.8636363636363633,-0.49147398142380794
2013-02-01,-0.5012908983538678,7.777429924061378,1.736363636363636,-0.7193170185983903
2013-03-01,-0.7988942157067358,7.827984285699009,1.6363636363636365,-0.8575641128834187
2013-04-01,-0.7988942157067358,8.082632498444768,1.2181818181818183,-1.5539308424114966
2013-05-01,-0.4008957973144156,7.961503049023839,1.418181818181818,-1.222687525864032
2013-06-01,-0.101199395500906,7.867272852646477,1.5818181818181818,-0.9650035116447543
2013-07-01,-0.0011003968991896,7.89541571373239,1.518181818181818,-1.0419636124938685
2013-08-01,-0.402299592899602,8.118718317731823,1.136363636363636,-1.6526119353919368
2013-09-01,-0.5017977951044972,8.242183973819827,0.9272727272727274,-1.9902438952316956
2013-10-01,-0.1038049862849166,8.46933063723402,0.5272727272727273,-2.6114042694569806
2013-11-01,0.1961835873298456,8.433455007224882,0.5636363636363636,-2.513297964803018
2013-12-01,0.4961721609445746,8.347046671308732,0.7363636363636362,-2.277003786112009
2014-01-01,0.4961721609445968,8.402343084814174,0.6454545454545454,-2.428218602081917
2014-02-01,1.200349543453716,8.458645254340757,0.5454545454545454,-2.5821837810863633
2014-03-01,3.426757233409705,8.592512638231838,0.3272727272727272,-2.948260539707809
2014-04-01,6.839840222112215,8.48483267833654,0.5090909090909091,-2.653796499691679
2014-05-01,10.788965185367092,8.6004821110886,0.30909090909090914,-2.9700540394126986
2014-06-01,11.89685483722076,8.563551781544039,0.3909090909090908,-2.8690635296893245
2014-07-01,12.456899155725388,8.628506403072373,0.30000000000000004,-3.0466898985285242
2014-08-01,14.155643855962976,8.572897643221276,0.40909090909090917,-2.8946209332172206
2014-09-01,17.46615752778591,8.607411286655887,0.3272727272727272,-2.9890027187538557
2014-10-01,19.806120825152146,8.621360026347219,0.2909090909090909,-3.0271472560162853
2014-11-01,21.838759601626755,8.650940531234092,0.2545454545454545,-3.108038769935634
2014-12-01,24.869574517090157,8.96204384945055,-0.2818181818181818,-3.958788900540412
2015-01-01,28.48356419872249,9.209386618216104,-0.6727272727272728,-4.635177998663218
2015-02-01,34.4862754485634,9.059762402182814,-0.4090909090909091,-4.226012252499777
2015-03-01,45.80312445891215,8.900260317991991,-0.1545454545454545,-3.789834265922781
2015-04-01,60.90567462067749,8.812710273082304,-0.00909090909090911,-3.5504179441413894
2015-05-01,58.42543300802732,8.5850975851099,0.3818181818181819,-2.927983168678479
2015-06-01,57.48429182184107,8.592816373787144,0.38181818181818183,-2.949091141788261
2015-07-01,55.28829572073968,8.593723766339536,0.38181818181818183,-2.9515725178689887
2015-08-01,52.82340213787082,8.643829460241728,0.3181818181818182,-3.088592675274293
2015-09-01,51.93230358313097,8.773429050430849,0.09999999999999996,-3.4429986292571
2015-10-01,46.44256214506859,8.655507925112705,0.2999999999999999,-3.1205288679552527
2015-11-01,46.58627417857706,8.708405640874465,0.22727272727272732,-3.265184151129383
2015-12-01,43.31298844449232,8.615472318402965,0.3909090909090909,-3.0110465974593326
2016-01-01,40.2549033370444,8.578854073188218,0.4272727272727273,-2.9109095205629454
2016-02-01,32.6627575723611,8.794714534276128,0.09090909090909091,-3.501206392083845
2016-03-01,20.929047967585525,8.793457816230013,0.07272727272727271,-3.49776974265177
2016-04-01,9.790846181097358,8.832473656352951,0.0090909090909091,-3.6044633365052117
2016-05-01,7.534869889704909,8.785792363524283,0.08181818181818185,-3.476807623289203
2016-06-01,6.8922312250254025,8.684815706239538,0.2545454545454545,-3.200674585346934
2016-07-01,7.8639787816165985,8.649206567921393,0.3,-3.103297034864471
2016-08-01,8.407648029507776,8.598412516769544,0.3909090909090909,-2.964394480243323
2016-09-01,7.877796377359636,8.557935734220262,0.43636363636363645,-2.853705760374693
2016-10-01,12.35904222484876,8.442469678533177,0.6454545454545454,-2.537949687699638
2016-11-01,12.138730377349027,8.467360249545745,0.5818181818181818,-2.6060160029712653
2016-12-01,12.361448809081654,8.219984346215552,0.9909090909090911,-1.9295362943228094
2017-01-01,12.584167240814148,7.85037314664843,1.6272727272727274,-0.9187891955537336
2017-02-01,14.166675615685032,7.721743345007539,1.8363636363636366,-0.5670352471451395
2017-03-01,15.070966115611297,7.94264181008409,1.4727272727272727,-1.1711091576764094
2017-04-01,12.180294503045252,7.731680986543432,1.8272727272727267,-0.5942109451834396
2017-05-01,13.525113218366425,8.031967409025638,1.3272727272727272,-1.4153809494449483
2017-06-01,15.57266035056144,8.162576280593926,1.090909090909091,-1.772546906985628
2017-07-01,15.919725396659178,8.121101101172114,1.1818181818181819,-1.659127948575765
2017-08-01,16.15226245863848,8.0065751729653,1.3636363636363638,-1.3459427696514177
2017-09-01,16.38045943792852,7.972564750467181,1.4181818181818182,-1.25293710340498
2017-10-01,14.56909041943939,8.036363049651039,1.309090909090909,-1.4274013671556658
2017-11-01,13.556200622018013,7.94917952386912,1.4636363636363634,-1.1889873368239587
2017-12-01,13.66874393284263,8.05974502064744,1.2818181818181817,-1.49134223089517
2018-01-01,14.118471900925078,8.126826971726148,1.1363636363636362,-1.6747860429657462
2018-02-01,14.005483314884582,8.206400005862058,1.0272727272727271,-1.8923882516848518
2018-03-01,13.22155563000813,8.117087473358971,1.1363636363636365,-1.6481521916927895
2018-04-01,13.109343979235044,8.204339179325649,0.990909090909091,-1.886752669091085
2018-05-01,11.657792674466982,7.81236318608246,1.6454545454545453,-0.814846302558673
2018-06-01,9.89940223864858,7.731179391140094,1.781818181818182,-0.592839271112759
2018-07-01,8.912281859259563,7.630373133695672,1.936363636363636,-0.3171722124060733
2018-08-01,9.021303162421956,7.713970018269385,1.8,-0.545778133027453
2018-09-01,8.9144195318706,7.681414780839668,1.863636363636364,-0.4567518485956955
2018-10-01,9.452534252877864,7.606336338141776,2.0,-0.2514406507048601
2018-11-01,9.994915492981304,7.773863787818026,1.718181818181818,-0.7095649822261051
2018-12-01,9.77710377913381,7.990449374811196,1.3636363636363638,-1.3018447993553703
2019-01-01,9.23632986889178,8.079091196315169,1.2363636363636366,-1.5442467179651866
2019-02-01,8.803281980412514,7.995137406833413,1.3818181818181818,-1.3146647971556036
2019-03-01,8.588043044744055,7.977723564391164,1.4454545454545455,-1.2670445119815106
2019-04-01,8.803495511102666,7.846912880565108,1.654545454545454,-0.909326674102047
2019-05-01,9.565119979680391,8.120725054403866,1.1909090909090911,-1.658099602626146
2019-06-01,9.017294379781982,8.11779146240679,1.1818181818181819,-1.650077335975435
2019-07-01,9.127080174726409,8.301227179342376,0.881818181818182,-2.1517047729156915
2019-08-01,8.799698934202226,8.255516829060255,0.9545454545454546,-2.0267042210236434
2019-09-01,7.51844634616452,8.375007894045002,0.7636363636363636,-2.3534671746452043
2019-10-01,6.4612344843536285,8.433936107696198,0.6636363636363637,-2.5146135929716675
2019-11-01,5.096346862759371,8.311217587315607,0.8727272727272727,-2.179024767240236
2019-12-01,4.053724374041545,8.091504536616238,1.2363636363636363,-1.578192517524381
2020-01-01,3.229536458207516,8.040487041649213,1.3,-1.4386789284210766
2020-02-01,2.407808804808864,8.163988360665691,1.0727272727272728,-1.7764084129070876
2020-03-01,2.306314445240188,8.434057753938035,0.6454545454545454,-2.5149462495203783
2020-04-01,2.103727683962453,8.73942341242096,0.13636363636363633,-3.350006046779782
2020-05-01,1.6981518043836408,8.875897902698167,-0.09090909090909091,-3.723212257157684
2020-06-01,2.4136161889370955,8.75523058310545,0.1,-3.3932326912315944
2020-07-01,2.4136161889370733,8.57821827520452,0.3636363636363636,-2.909170853097841
2020-08-01,2.516337970470661,8.981613237501774,-0.31818181818181823,-4.012303789214312
2020-09-01,2.312730546497499,8.990388143700228,-0.3,-4.03629984504932
2020-10-01,2.617535106218916,8.979893569336804,-0.2818181818181818,-4.007601145975619
2020-11-01,3.8477153472525223,8.96552463802988,-0.2636363636363636,-3.968307543271222
2020-12-01,4.99232944426633,8.96391839555238,-0.2545454545454545,-3.9639150764683926
2021-01-01,6.144939847347075,8.484923421157502,0.5000000000000001,-2.6540446470506556
2021-02-01,7.528976174343603,8.472764562286502,0.5272727272727272,-2.6207947581333313
2021-03-01,8.48905631875736,8.215424737340872,0.9363636363636363,-1.9170674853500231
2021-04-01,8.381428286695147,7.994757534041131,1.3181818181818181,-1.3136259884746173
2021-05-01,9.462000851866591,7.761198034019623,1.7090909090909094,-0.6749289270404034
2021-06-01,9.462000851866591,7.804976072560066,1.6727272727272726,-0.7946453357866123
2021-07-01,10.232860012795197,7.726652190342915,1.8090909090909089,-0.5804590859975571
2021-08-01,10.232860012795197,7.216397343383517,2.6818181818181817,0.8148952939592449
2021-09-01,11.000651077560963,7.032108778310585,2.9909090909090907,1.3188549485961583
2021-10-01,10.89074944283066,6.561260490857,3.8000000000000003,2.6064472646879575
2021-11-01,10.343411094149424,6.060355858694962,4.672727272727272,3.9762323369766803
2021-12-01,10.015333558686091,5.999877928089971,4.8,4.141616646137613
2022-01-01,10.015333558686134,5.718349928739706,5.300000000000001,4.911489444631822
2022-02-01,10.66888999566842,5.253240821519584,6.054545454545456,6.183387269384943
2022-03-01,13.71582108699454,4.375571475176674,7.554545454545454,8.583481602385662
2022-04-01,16.426029335344005,4.2744364547102345,7.7272727272727275,8.860047703846128
2022-05-01,18.03507613760935,3.8766575439580717,8.372727272727273,9.947822859104264
2022-06-01,21.451260975923383,3.411853991354035,9.145454545454546,11.218885107332413
2022-07-01,22.17924056219269,3.2233880307253404,9.463636363636363,11.734268361804352
2022-08-01,23.77075371580841,3.1403227589809424,9.627272727272727,11.961420522026888
2022-09-01,24.62687553004821,2.697752127018349,10.41818181818182,13.171684125457965
2022-10-01,26.60311934420154,2.4545491471366017,10.727272727272727,13.836752463796639
2022-11-01,26.477521011518856,2.9319917340104986,9.799999999999999,12.531127228206458
2022-12-01,26.603244193438847,3.34346907824754,9.109090909090908,11.405892028667365
2023-01-01,25.978351576491956,3.7781797388873146,8.318181818181818,10.217122479583805
2023-02-01,24.862401611739603,3.9066893680521786,8.081818181818182,9.865697157530793
2023-03-01,21.277835058292528,4.835591710772848,6.490909090909091,7.32549992042242
2023-04-01,17.86652834957241,4.932016446838686,6.309090909090909,7.061814668616568
2023-05-01,15.341636797780112,5.411956333928647,5.572727272727271,5.749360259692085
2023-06-01,12.768544997247757,5.8827380101384055,4.781818181818182,4.46195010020572
2023-07-01,11.312744515654671,5.9973534983095815,4.6,4.148520008588651
2023-08-01,8.560203850084559,6.010475652834432,4.554545454545454,4.112635869712108
2023-09-01,7.068699577365067,6.508570016693942,3.6636363636363636,2.750535820325478
2023-10-01,5.292926023398947,7.219374026794648,2.545454545454546,0.8067551885585482
2023-11-01,5.08380402533859,7.485031237722949,2.1727272727272724,0.08028300501178512
2023-12-01,5.083804025338612,7.20502326662043,2.6363636363636362,0.8459991000747803
2024-01-01,4.666804803015756,7.224995395031297,2.6636363636363636,0.7913828685559057
2024-02-01,4.251047882249082,7.265128170359949,2.6090909090909093,0.6816348785694197
2024-03-01,3.2239439622269384,7.303525519445981,2.590909090909091,0.5766326242151589
2024-04-01,3.2239439622269384,7.345264165759265,2.5181818181818185,0.46249318331859274
2024-05-01,3.326654354229164,7.2361843472673,2.6818181818181817,0.7607853081355221
2024-06-01,4.761746775815667,7.2719645639830555,2.6363636363636362,0.6629399228194556
2024-07-01,5.394111444482541,7.256485529592717,2.6636363636363636,0.7052692383816058
2024-08-01,7.531923035648536,7.494672621438476,2.272727272727273,0.05391746027179578
2024-09-01,8.60189241908782,7.684296764013296,1.9727272727272727,-0.46463298459714203
2024-10-01,9.679292145467675,7.563152731338321,2.1545454545454548,-0.13334978835519312
2024-11-01,11.207162881822462,7.419241314171813,2.4,0.26019360954819776
2024-12-01,11.980201749918562,7.341952829221627,2.5272727272727273,0.47154843868527235
2025-01-01,12.8724742738223,7.263298717626918,2.6545454545454543,0.6866377411569491
2025-02-01,13.435148622146432,7.364664122365494,2.5272727272727273,0.4094416256846318
2025-03-01,14.563856568635437,7.451778652415207,2.381818181818182,0.17121627263390954
2025-04-01,15.135532499616724,7.440210563458586,2.4000000000000004,0.20285062885715513
2025-05-01,15.93667437585653,7.596853444741114,2.1363636363636362,-0.2255085171442953
2025-06-01,14.348500754269434,7.5086095923789635,2.281818181818182,0.015805106100101454
2025-07-01,14.119803752760896,7.478839706038977,2.3272727272727276,0.09721450680026168
2025-08-01,13.2122904028384,7.448596752045787,2.3636363636363638,0.179917568944007
2025-09-01,11.873819974430443,7.410956734576314,2.4090909090909087,0.28284880722748856
2025-10-01,10.884758697642717,7.5125436451747385,2.2636363636363637,0.005046956849237848
2025-11-01,9.252500228099446,7.443158685125362,2.4000000000000004,0.19478862904491454
2025-12-01,7.959571231317164,7.512333334544124,2.2818181818181813,0.005622077029534252
